"","TCGA-05-4390","TCGA-05-4405","TCGA-05-4410","TCGA-05-4417","TCGA-05-4433","TCGA-05-5715","TCGA-38-A44F","TCGA-44-5644","TCGA-44-5645","TCGA-44-6144","TCGA-44-6145","TCGA-44-6148","TCGA-44-6775","TCGA-44-6776","TCGA-44-6778","TCGA-44-7659","TCGA-44-7660","TCGA-44-7661","TCGA-44-7662","TCGA-44-7671","TCGA-44-7672","TCGA-44-8117","TCGA-44-8120","TCGA-44-A479","TCGA-44-A47A","TCGA-44-A47B","TCGA-44-A47G","TCGA-44-A4SS","TCGA-44-A4SU","TCGA-49-4514","TCGA-49-AAR0","TCGA-49-AAR2","TCGA-49-AARO","TCGA-49-AARQ","TCGA-49-AARR","TCGA-4B-A93V","TCGA-50-5049","TCGA-50-5066","TCGA-50-5942","TCGA-50-5944","TCGA-50-5946","TCGA-50-6597","TCGA-50-7109","TCGA-50-8457","TCGA-50-8460","TCGA-55-6543","TCGA-55-6642","TCGA-55-6969","TCGA-55-6971","TCGA-55-6972","TCGA-55-6980","TCGA-55-6985","TCGA-55-6986","TCGA-55-6987","TCGA-55-7281","TCGA-55-7570","TCGA-55-7573","TCGA-55-7574","TCGA-55-7576","TCGA-55-7724","TCGA-55-7725","TCGA-55-7726","TCGA-55-7728","TCGA-55-7815","TCGA-55-7903","TCGA-55-7911","TCGA-55-7913","TCGA-55-7995","TCGA-55-8085","TCGA-55-8087","TCGA-55-8089","TCGA-55-8090","TCGA-55-8091","TCGA-55-8096","TCGA-55-8097","TCGA-55-8203","TCGA-55-8204","TCGA-55-8206","TCGA-55-8207","TCGA-55-8208","TCGA-55-8299","TCGA-55-8301","TCGA-55-8302","TCGA-55-8507","TCGA-55-8510","TCGA-55-8511","TCGA-55-8514","TCGA-55-8614","TCGA-55-8616","TCGA-55-8621","TCGA-55-A491","TCGA-55-A492","TCGA-55-A493","TCGA-55-A494","TCGA-55-A4DF","TCGA-55-A4DG","TCGA-55-A57B","TCGA-62-A46V","TCGA-64-5774","TCGA-64-5778","TCGA-64-5781","TCGA-67-6215","TCGA-67-6216","TCGA-69-7761","TCGA-69-7763","TCGA-69-7764","TCGA-69-7973","TCGA-69-7979","TCGA-69-7980","TCGA-69-8255","TCGA-71-6725","TCGA-71-8520","TCGA-73-7498","TCGA-73-7499","TCGA-75-5146","TCGA-75-5147","TCGA-75-6206","TCGA-75-7025","TCGA-75-7027","TCGA-75-7031","TCGA-78-7152","TCGA-78-7153","TCGA-78-7159","TCGA-78-7163","TCGA-78-7540","TCGA-78-7633","TCGA-78-8655","TCGA-80-5608","TCGA-80-5611","TCGA-83-5908","TCGA-86-7953","TCGA-86-7954","TCGA-86-7955","TCGA-86-8073","TCGA-86-8075","TCGA-86-8076","TCGA-86-8281","TCGA-86-8358","TCGA-86-8585","TCGA-86-8668","TCGA-86-8669","TCGA-86-8673","TCGA-86-A456","TCGA-86-A4P7","TCGA-91-6828","TCGA-91-6831","TCGA-91-6835","TCGA-91-6836","TCGA-91-6840","TCGA-91-6847","TCGA-91-8496","TCGA-91-8497","TCGA-91-8499","TCGA-93-7347","TCGA-93-7348","TCGA-93-8067","TCGA-93-A4JQ","TCGA-95-7043","TCGA-95-7944","TCGA-95-7947","TCGA-95-7948","TCGA-95-8039","TCGA-97-7546","TCGA-97-7547","TCGA-97-7552","TCGA-97-7553","TCGA-97-7937","TCGA-97-7941","TCGA-97-8172","TCGA-97-8175","TCGA-97-8177","TCGA-97-8179","TCGA-97-8552","TCGA-97-A4LX","TCGA-97-A4M0","TCGA-97-A4M1","TCGA-97-A4M2","TCGA-97-A4M3","TCGA-97-A4M5","TCGA-97-A4M6","TCGA-97-A4M7","TCGA-99-8028","TCGA-99-8032","TCGA-99-AA5R","TCGA-J2-A4AD","TCGA-J2-A4AE","TCGA-J2-A4AG","TCGA-L4-A4E5","TCGA-L4-A4E6","TCGA-L9-A443","TCGA-L9-A444","TCGA-L9-A8F4","TCGA-MN-A4N4","TCGA-MN-A4N5","TCGA-MP-A4TH","TCGA-MP-A5C7","TCGA-NJ-A4YF","TCGA-NJ-A4YG","TCGA-NJ-A4YP","TCGA-NJ-A4YQ","TCGA-NJ-A55A","TCGA-NJ-A55R","TCGA-S2-AA1A"
"hsa-mir-4722",0,0,0.151249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139125,0.160959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154378,0,0,0,0,0.172203,0,0,0,0.206807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4723",0.17778,0,0,0,0,0,0,0.15742,0,0.180467,0,0,0,0,0,0,0,0,0,0,0,0.178272,0.139152,0,0,0,0.126324,0.142483,0.191937,0,0,0,0.153875,0,0,0,0.184794,0.145262,0,0,0.114907,0.41095,0,0.291334,0,0,0,0.408531,0.096108,0.230861,0.082259,0,0,0.321918,0.097218,0,0,0,0.154642,0,0,0,0,0,0,0,0.21894,0,0.269862,0,0.244632,0,0,0,0,0,0,0.243808,0.614752,0,0.194244,0.172203,0,0,0,0,0.205366,0,0.18884,0,0,0.287528,0,0,0,0.149271,0,0.132809,0.163148,0,0,0,0.115227,0,0,0,0,0,0,0.191244,0,0,0,0,0.109759,0.123531,0.148022,0.420673,0,0,0,0,0,0,0,0,0,0.252803,0,0.152566,0,0.147767,0,0.202202,0.138214,0.188177,0,0,0,0.136297,0,0,0,0,0,0,0,0.273008,0.081278,0,0,0.173261,0,0,0,0,0,0.346444,0,0,0.139839,0,0.304118,0,0,0,0,0.198657,0,0,0,0,0,0.293784,0.288965,0,0,0,0,0,0.197596,0,0,0,0,0,0,0,0,0,0,0.189459,0,0.190578,0,0,0.212617,0,0,0,0,0,0
"hsa-mir-4724",0.355561,1.427927,0.151249,0.501498,7.233566,3.153751,0.664949,0,0.381102,0.180467,0,0.336256,1.584218,0.196907,0.275935,0.30603,0.220814,0.425396,0,0,0.583848,1.069634,2.365585,2.560483,1.18838,0.54639,1.263241,4.274488,0.959687,0,0.203385,4.162923,0.30775,4.640042,0.194733,0,0.739175,0.145262,0.678311,1.191265,0.976711,3.493075,0.175681,0,1.086121,0.148267,0.354539,0.817061,0.480538,0.808014,11.434011,3.241721,0.834753,0.804795,0.388871,0,0,0.433061,0.618569,0,0.698971,0.13612,2.96251,0,1.223475,1.425834,0.21894,1.566369,0.539723,1.001786,0.978528,0.639898,0,0.369309,0.492263,0.420437,0.154378,0.487617,0,0,0.582733,2.755255,0.417318,1.698262,0.676312,2.068072,5.544873,0.157413,0.944199,0.583829,0,0,0,3.007368,1.649066,1.641976,3.238849,0.265619,0.652591,5.26092,1.096584,1.2069,0.115227,2.36112,1.230558,0.403061,0.634816,0,1.247474,0,1.137713,9.348987,1.052942,3.054833,0.109759,3.458859,1.184178,1.577522,0.270398,4.898841,0.679238,1.563208,0.644036,0.747043,5.237568,1.066771,0.407604,1.348283,5.917887,0.915395,0.227287,2.659807,1.766886,1.617617,8.56924,0.376354,1.12234,0.380237,0.290271,0.681487,0.582289,0.414147,2.556369,1.067311,1.282234,0.152968,0.787345,1.092032,20.075634,0.411836,0.272238,0,0.184039,1.354877,0.601766,3.300638,0.686341,0.230963,0,0,0.839034,1.683334,1.064414,0,4.206772,0.190532,2.218387,1.191939,0.39339,9.713188,1.669859,0.525434,0.836403,0.587567,1.733787,0.815684,0.681704,0.599417,0,1.174543,0.592789,0.855641,1.488862,0.92443,1.959265,0.762438,1.94939,1.366999,0.458534,0.818554,0.212562,0.757834,0,1.334046,1.20754,0.213441,0.850468,0.37375,0,0.261866,0.263701,0,0.535958
"hsa-mir-4725",0.17778,0,0.453747,0,0,0,0,0.31484,0.190551,0.180467,0,0,0.105615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290003,0,0,0,0.145262,0,0,0,0,0,0,0.098738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13612,0.113943,0,0,0,0,0,0.269862,0,0,0,0,0,0,0.210218,0.154378,0,0,0.265487,0.194244,0.172203,0,0,0.169078,1.861265,0,0,0.18884,0.145957,0,0,0,0,0,0,0,0,0,0.198525,0,0,0,0,0,0,0,0,0,0.764977,0.284428,0,0,0,0,0,0,0,0,0.272158,0,0,0,0,0.238071,0,0,0,0.53799,0,0.227287,0,0.504824,0,0.138214,0,0,0.095059,0.145136,0.136297,0,0,0,0.177885,0,0.152968,0,0,0.081278,0,0.136119,0,0.184039,0,0,0.825159,0,0,0.290017,0,0,0,0,0,0,0,0,0,0,0,0.139155,0.210174,0.238972,0,0,0,0,0,0,0,0,0,0,0.184886,0.163272,0,0,0,0,0,0,0.189459,0,0.190578,0,0,0,0,0,0.261866,0,0,0
"hsa-mir-4726",1.066682,0.649058,0.302498,0,0,0.233611,0,0.15742,0,0.180467,0,0,0.316844,0,0,0.30603,0.441628,0,0,0,0,0.178272,0.139152,0,0,0.327834,0,0.99738,0.191937,0.401786,0.203385,0,0.153875,0,0,0.657348,0.369587,0,0.226104,0.238253,0.172361,0,0.175681,0.291334,0.197477,0,0,0.680884,0.192215,0.577153,0.082259,0.270143,0.417376,0.160959,0.194435,0,0.649658,0,0.154642,0.186551,0,0.13612,0.113943,0,0.407825,0,0.437879,0,0.269862,0.876563,0.489264,1.279795,0.535826,0,0.492263,0,0,0.121904,1.844256,0.265487,0,0,0,0.509479,0,1.034036,0,0.157413,0.944199,0.291914,0,0.287528,0,0.273397,0.471162,0.149271,0.539808,0.132809,0,0.496313,0.337411,0.452587,0,0.337303,0,0,0,0.696826,0.124747,0.382488,0,0.475372,0.300841,0.628936,0,0.370592,0.148022,0.105168,0.270398,0.680395,0,0.390802,0,0.747043,0,0.35559,0,0.842677,0.806985,0.152566,0.454573,0,0.252412,0,0.138214,0,0.160334,0.665415,0.145136,0.136297,0.194096,0.414147,0,0.177885,0.915881,0.152968,0.590509,1.36504,0.894057,0.617755,0.272238,0,0.368078,0.225813,0,0,0.22878,0.461925,0.290017,0.257878,0.139839,0.198039,0,0,0.280451,0,0.277298,0.198657,0.196695,0.809432,0,0.525434,0.238972,0.293784,0,0,0,0,0,0.146818,0,0,0.248144,0,0.163272,0,0.162449,0,0,0.327422,0,0.378917,0.158147,0.190578,0.201257,0.213441,0.425234,0.37375,0.275794,0.261866,0.791104,0,0.178653
"hsa-mir-4727",0,0.129812,0.604996,0.250749,0.452098,0.700834,0,0.31484,0.762204,0.360934,0.290228,0.336256,0.528073,0,0,0,0.220814,0,0.188674,0.536936,0,0.178272,0,0,0,0.109278,0.252648,0.142483,0,0.803573,0.203385,0.594703,0.153875,0,0,0,0.554381,0.435785,0.904414,0.238253,0.229814,0.41095,0.351363,0,0.197477,0.4448,0,0.136177,0.288323,0.923444,0.164518,0.81043,0.139125,0.321918,0.291653,0,0.433105,0.433061,0.618569,0.186551,0,0.13612,0.113943,0.245563,1.223475,0.950556,0,1.566369,0.269862,0.250447,0.244632,0.639898,1.071652,0.184654,0.492263,0.210218,0.308755,0.365713,0.614752,0.530975,0.582733,0.51661,0,1.018957,0.169078,0.206807,0,0.157413,0.755359,0.583829,0,0,0.240309,0,0.235581,0.298541,0.134952,0,0.163148,1.091889,0.253058,0,0.230455,0.337303,0.30764,0,0.634816,0.232275,0,0,0.568857,0.316915,0.451261,0.988328,0,0.247061,0.444067,0.315504,0,1.22471,0,0,0,0.747043,0.714214,0.533385,0,0.505606,0.268995,0.152566,0,1.034369,0,0.606606,0,0,0.320669,0.190118,0.435407,0.408892,1.164579,0,0,0,0.915881,0.305936,0.393672,0.273008,1.300446,0.205918,0.136119,0.519782,0,0.225813,0.150441,0,0,0.230963,0,0.773634,0.139839,0.09902,0.760296,0.613474,0.140226,0.190532,0.831895,0.198657,0.39339,0.269811,0.417465,0.420347,0.119486,0,0.144482,0,0,0.199806,0,0,0.197596,0.855641,0.248144,0.369772,0,0.254146,0.162449,0,0,0,0.425125,0,0,0,0.201257,0,0.425234,0.124583,0,0,0,0.503011,0
"hsa-mir-4728",1.422243,2.855854,3.781226,2.005992,10.398251,5.84028,1.551548,1.259362,1.143306,2.346072,2.031597,3.250478,0.211229,6.891736,0.275935,1.22412,0.441628,0.212698,1.320716,2.953145,0.875772,3.387175,4.313714,2.926266,3.565139,3.715449,1.010593,26.929272,2.495185,2.410718,0.813541,3.56822,0.30775,1.16001,0.194733,2.629393,1.108762,0.87157,4.295969,1.310392,2.413052,5.958775,0.527044,4.661349,0.888644,1.630933,3.545388,0.136177,1.826045,5.656096,1.974218,4.322295,3.478136,0.965754,1.847136,0.769864,1.732421,1.299184,0.927853,0.932757,1.397942,0.13612,2.734625,0.736689,3.262599,2.851668,3.284094,0,3.508201,6.511609,2.935584,4.479283,1.607478,5.539633,8.86074,1.681748,0.617511,3.413317,6.762273,0.796462,1.942443,2.238645,1.460613,2.547393,1.014469,8.272287,6.366336,0.314826,4.720996,2.0434,0.773488,2.300225,0.480618,5.194545,1.177905,4.328845,2.429137,1.328095,0.163148,4.566081,0.674821,3.168112,1.613183,85.000312,1.845837,2.015306,1.110928,6.968259,6.11262,1.147465,3.128712,2.059946,4.51261,1.257872,0.658553,0.988246,4.736711,1.68269,0.540797,4.762762,1.132064,2.735615,4.186236,1.494086,2.618784,4.622674,1.019009,4.044849,2.958944,1.373093,0.909147,4.285245,9.086841,2.83083,3.869979,1.317238,5.611699,0.285178,1.015949,1.771866,2.329158,0.414147,0.697191,0.889426,5.312111,1.988585,5.117742,1.911056,4.795394,1.441427,1.225073,0.866304,0,0.903251,1.353973,2.475478,1.601461,5.427622,1.160068,22.693256,1.258551,3.168629,2.737064,1.635931,5.188353,0.76213,4.159477,4.370444,1.573561,4.316973,1.669859,1.681388,2.031263,1.762702,1.011376,2.447053,1.022556,1.198834,0.536161,2.642723,2.371156,0.855641,1.98515,1.479088,3.591985,1.016585,3.736331,3.280797,0.917069,2.128242,1.913062,3.599713,1.739612,1.143468,5.433929,4.268811,2.551403,1.245832,2.757941,3.404252,2.109611,0.503011,1.250568
"hsa-mir-4729",0,0,0,0,0,0.116806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201257,0,0,0,0,0,0,0,0
"hsa-mir-4730",0,0.129812,0,0,0,0,0,0,0,0,0,0.112085,0,0.196907,0,0,0,0,0,0,0,0,0.139152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057454,0,0,0,0,0,0,0,0,0.115431,0.164518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121904,0,0,0.194244,0,0,0.169826,0,0.206807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202202,0.138214,0,0,0.095059,0,0,0,0,0,0,0,0,0,0,0.081278,0,0,0,0,0,0,0,0.22878,0.230963,0,0,0,0.09902,0,0,0,0,0,0,0.196695,0.269811,0.139155,0,0,0.293784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212617,0,0,0,0,0,0
"hsa-mir-4731",0.355561,0,0,0,0,0,0.22165,0,0,0,0,0.224171,0.211229,0,0,0,0,0,0.188674,0,0,0,0.139152,0,0,0,0,0.142483,0,0,0.203385,0,0,0,0,0,0,0,0,0,0.229814,0,0,0,0,0,0,0,0,0,0,0,0.417376,0,0,0,0,0,0,0.186551,0,0.13612,0,0,0,0,0,0,0,0,0,0,0,0.184654,0.984527,0,0,0.243808,0,0,0.388489,0,0.10433,0,0,0.206807,0.616097,0,0,0,0,0,0,0,0,0,0,0,0,0.198525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210336,0,0,0,0,0,0,0,0,0,0.084268,0,0,0.227287,0,0,0,0,0,0,0,0,0,0,0.414147,0,0,0.183176,0,0,0,0,0,0,0,0,0,0,0.825159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139155,0,0.119486,0,0,0,0.340852,0,0,0,0,0,0.248144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263701,0,0.178653
"hsa-mir-4732",0,0.259623,0.756245,1.253745,0.452098,0,0.22165,0.15742,0,0,2.321825,4.483418,0.211229,0.393814,2.207477,0.61206,0.441628,1.06349,0,0.268468,0,0.534817,0.556608,0,0,0.327834,0.252648,0.712415,0.575812,1.205359,0.610156,0.198234,0.153875,0,0.778931,0,0.554381,0.145262,0,0.119127,0.172361,0,0.351363,0.582669,0.098738,0.148267,0.354539,0.136177,0.672754,0.923444,2.385513,2.701434,0.834753,0.160959,0,0.384932,0.216553,0.649592,0.154642,1.305859,0.698971,0,0.797599,0,0,0.712917,2.846215,0,0.269862,0.125223,1.467792,0,0.535826,0.553963,0.492263,0,0,0.731425,1.229504,0.265487,0.776977,0.51661,0.208659,0.169826,1.014469,0.206807,0.205366,0.472239,0.566519,0.875743,0.257829,0,0.240309,0.273397,0.235581,0.746353,0.809712,0,0.163148,0.099263,0.506116,0.754312,0.345682,0,0.30764,0.806122,0,0,0.249495,3.251152,0,0.158457,0.15042,0.718784,0.87807,0,0.148022,0.210336,0.540797,0.272158,0.452826,0,0,1.494086,0.476143,0.177795,0,0.337071,0.268995,0.152566,0.227287,0.147767,0,0.202202,0,0.564531,0.320669,0,0.145136,0.136297,0,0,0.929589,0.35577,1.831763,0.76484,0.787345,0.819024,0.406389,0.205918,1.225073,0,0.184039,0.677439,0.752207,4.950957,2.059022,0,0,4.126047,0,1.089216,1.064414,0,0,0.76213,0,0,0,0.269811,1.11324,2.101735,0.716916,0.293784,0.144482,0.611763,2.726817,0,1.072321,0,0.197596,0.855641,0.248144,3.69772,0.489816,1.270731,3.086534,0.2734,2.292671,0.327422,0,0.189459,0.316293,0,0.201257,0,0,0.622916,0,0,0,0.503011,0.357305
"hsa-mir-4733",0,0.519246,0.453747,0,0.452098,0,0,0.15742,0,0,0,0,0,0,0.551869,0,0,0,0.377347,0,0.291924,0.178272,0.139152,0,0,0.327834,0,0,0,0,0,0,0,0,0,0.328674,0.369587,0,0,0.119127,0.402175,0.41095,0,0,0.098738,0,0.354539,0,0,0.230861,0,1.080574,0.278251,0.160959,0,0,0.216553,0,0.309284,0,0.349486,0,0,0,1.223475,0.237639,0.437879,0,0.269862,0,0,0,0,0.553963,0,0.210218,0.154378,0.121904,0,0,0.388489,0.172203,0.10433,1.018957,0.169078,0.413614,0.205366,0,0,0,0.257829,0,0.240309,0.273397,0,0,0,0.132809,0.652591,1.091889,0,0.150862,0,0,0,0,0.634816,0.232275,0,0,0.284428,0,0.451261,0.089848,0,0.123531,0,0.210336,0.135199,0.408237,0,0.390802,0,0,0,0.177795,0,0.168535,0.268995,0.305132,0,0.147767,0,0.404404,0,0.188177,0.320669,0.095059,0.145136,0.136297,0.388193,0,0,0,0.549529,0.152968,0.590509,1.911056,0.243834,0,0.136119,0.173261,0,0.451626,0,0,0,0.346444,0,1.031512,0,0,0,0.204491,0,0,0,0.198657,0.196695,0,0.139155,0.420347,0.119486,0,0,0,0.340852,0.199806,0,0.146818,0.197596,0,0.496287,0,0.163272,0,0,0.820199,0,0,0,0,0.158147,0,0.201257,0,0,0,0,0,0.263701,0,0.178653
"hsa-mir-4734",0.355561,0,0.151249,0,0,0.116806,0,0.15742,0,0,0,0.336256,0.105615,0,0,0.30603,0,0,0,0,0,0.178272,0,0,0,0,0,0,0.191937,0,0.203385,0.594703,0,0,0,0,0,0,0.226104,0,0.172361,0.41095,0,0,0,0,0,0.272354,0,0,0,0.270143,0.139125,0.160959,0.097218,0,0,0,0,0,0,0,0,0,1.223475,0.237639,0.21894,1.566369,0,0.125223,0,0,0,0,0.492263,0,0,0,0,0,0.388489,0,0,0.169826,0,0,0,0,0,0,0,0,0,0,0,0,0.134952,0.265619,0,0.099263,0,0,0,0,0,0,0,0.232275,0.124747,0,0,0,0.300841,0.089848,0,0.370592,0.148022,0,0.135199,0.408237,0.226413,0,0,0,0,0.177795,0,0,0,0,0,0,0.757237,0.202202,0,0,0,0.095059,0,0.272595,0,0,0,0,0.183176,0.152968,0,0.546016,0.243834,0,0,0,0.184039,0,0.150441,0,0,0,0,0.773634,0,0,0,0,0,0,0,0.198657,0,0,0,0,0.119486,0,0,0,0,0,0,0,0,0.42782,0.248144,0,0,0.254146,0,0,0,0,0,0,0,0,0,0.213441,0,0,0,0,0,0,0
"hsa-mir-4735",0,0,0,0,0,0,0,0.472261,0,0,0,0,0,0,0.275935,0,0,0,0,0,0,0.178272,0.139152,0,0,0,0,0,0,0,0.203385,0,0,0,0,0,0,0.145262,0,0,0,0,0,0,0,0,0,0.136177,0.096108,0,0.082259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.486175,0,0.158457,0,0,0,0,0,0,0,0.136079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760474,0.145136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212617,0,0,0,0,0,0
"hsa-mir-4736",0,0.129812,0.151249,0,0,0,0.443299,0,0,0.180467,0.580456,0.112085,0.528073,0.196907,0.275935,0.61206,0.441628,0,0,0,0.291924,0,0.556608,0.365783,0,0.109278,0.126324,0.142483,0,1.004466,0.40677,0.198234,0.30775,0.870008,0,0.328674,0.184794,0.290523,0,0.119127,0,1.027375,0,0.291334,0,0,0,0.272354,0.288323,0,0,0,0,0.160959,0.291653,0,0,0.216531,0.309284,0,0.349486,0.13612,0.227885,0,0,0.237639,0.437879,0,0.539723,0,1.467792,0,0.535826,0,0,0.210218,0.771889,0.487617,0,0,0.388489,0.861017,0.10433,0.169826,0.169078,0.206807,0,0.314826,0.18884,0,0,0,0,0,0,0,0,0.132809,0.163148,0,0.421763,0,0,0.674606,0,0,0.158704,0,0.374242,0,0,0,0,0.44924,0,0.617653,0,0.210336,0,0.408237,0.226413,0,0.322018,0,0,0.177795,0,0.168535,0,0.610264,0,0.591068,0,0,0.276427,1.317238,0.160334,0.095059,0,0,0,0.207074,0,0.177885,1.099058,0,3.346216,0.546016,0,0,0,0.519782,0.184039,0.225813,0.300883,0,0,0,0.580034,0,0,0.495098,0,0,2.243612,0,1.663791,0,1.966951,0.539622,0.417465,0,0,0,0.144482,0,0,0.199806,0,0,0,2.139102,0.248144,0,0,0,0,0,0,0,0.212562,0.189459,0.316293,0,0,0,0,0,0,0,0,0,0.178653
"hsa-mir-4737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390802,0,0,0,0,0.203802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-4738",0,0.129812,0,0,0,0,0,0.15742,0.571653,0.360934,0.290228,0.224171,0.105615,0.59072,0.275935,0,0.220814,0.212698,0,0,0,0.178272,0.139152,0,0.59419,0,0,0.284966,0,0.200893,0,0,0.153875,0.580005,0,0.328674,0,0.145262,0,0,0.344722,1.438325,0,0.291334,0.197477,0,0.709078,0.544707,0.096108,0.346292,0,0,0.278251,0,0,0.384932,0.216553,0,0.154642,0,0.349486,0.27224,0.113943,0,0.407825,0.950556,0.437879,0,0.269862,0.500893,0,0,0.535826,0,0,0,0.154378,0.609521,0.614752,0,0.776977,0.172203,0,0,0,0.620422,0.205366,0,0,0.145957,0,0.287528,0.240309,0,0,0.149271,0.134952,0.265619,0.163148,0.397051,0,0.150862,0.230455,0,0,0.403061,0.158704,0.696826,0.249495,1.147465,1.137713,0.316915,0,0.179696,0.439035,0.247061,0,0,0,1.22471,0,1.172406,0,0,0.238071,0.177795,0.407604,0.252803,0.806985,0.457698,0,0,0.504824,0,0.414641,0.376354,0,0.475296,0.725678,0.954082,0,0.414147,0,0.177885,0,0,0.590509,1.092032,0,0,0.544477,0.346522,0.184039,0,0.150441,0,0,0.115481,0.580034,0,0.139839,0.297059,0.152059,0.204491,0.280451,0,1.109194,0.198657,0,0,0,0.105087,0.238972,0,0.433447,0,0,0,0.17872,0.146818,0.197596,0,0,0,0,0,0.324898,0,0,0,0.212562,0.189459,0,0.190578,0,0.213441,0,0.124583,0,0.261866,0,0.251506,0
"hsa-mir-4739",0,0.129812,0,0.501498,0,0,0,0,0,0,0,0,0.211229,0,0,0,0.220814,0,0,0,0,0,0,0,0,0.109278,0,0.142483,0,0,0.203385,0,0,0,0,0,0,0,0,0,0,0.616425,0,0,0,0,0,0.408531,0.288323,0,0.246777,0.270143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21894,0,0,0,0,0,0,0,0,0.210218,0.308755,0,0.614752,0,0,0,0,0,0.507234,0,0,0.157413,0,0,0,0,0,0,0.235581,0,0,0,0,0.099263,0.168705,0,0,0,0,0,0.158704,0,0,0,0,0,0,0.269544,0.219518,0,0.148022,0,0.405598,0,0,0.390802,0.322018,0,0,0,0,0,0,0,0,0.147767,0,0,0.138214,0.188177,0,0,0.145136,0,0,0,0,0,0,0.152968,0,0,0,0,0.136119,0,0,0,0,0,0.22878,0,0.580034,0.257878,0,0,0,0,0.140226,0,0,0,0,0,0,0,0,0.293784,0,0,0,0,0,0,0,0,0,0,0,0,0.162449,0,0,0,0,0,0,0,0.201257,0,0,0,0,0,0,0,0
